,0,1
88,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/january.aspx
89,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/february.aspx
90,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/march.aspx
91,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/april.aspx
92,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/may.aspx
93,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/june.aspx
94,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/july.aspx
95,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/august.aspx
96,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/september.aspx
97,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/october.aspx
98,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/november.aspx
99,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2004/Pages/december.aspx
100,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/january.aspx
101,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/february.aspx
102,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/march.aspx
103,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/april.aspx
104,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/may.aspx
105,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/june.aspx
106,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/july.aspx
107,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/august.aspx
108,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/september.aspx
109,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/october.aspx
110,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/november.aspx
111,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2003/Pages/december.aspx
112,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/january.aspx
113,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/february.aspx
114,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/march.aspx
115,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/april.aspx
116,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/may.aspx
117,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/june.aspx
118,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/july.aspx
119,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/august.aspx
120,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/september.aspx
121,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/october.aspx
122,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/november.aspx
123,1666,http://www.indy.gov/eGov/channel16/Franchise/Minutes/2002/Pages/december.aspx
124,1704,http://www.indy.gov/eGov/Mayor/MAC-old
125,1714,http://www.indy.gov/eGov/City/DPR/Amenities/Pages/EagleCreekBeach.aspx
126,1716,http://www.indy.gov/eGov/City/DPR/Programs/Pages/Adult%20Sports.aspx
127,1716,http://www.indy.gov/eGov/City/DPR/Programs/Pages/HealthandFitness.aspx
128,1716,http://www.indy.gov/eGov/City/DPR/Programs/Pages/EnvironmentalEducation.aspx
129,1717,http://www.indy.gov/eGov/City/DPR/Programs/Pages/Therapeutic%20Recreation.aspx
130,1717,http://www.indy.gov/eGov/City/DPR/Programs/Pages/SummerFoodSupervisedPlaySites.aspx
131,1717,http://www.indy.gov/eGov/City/DPR/Programs/Pages/YouthSports.aspx
132,1717,http://www.indy.gov/eGov/City/DPR/Programs/Arts/Pages/www.mokbpresents.com/garfieldpark
133,1727,http://www.indy.gov/eGov/City/DMD/Planning/Zoning/Pages/Current%20Planning%20Staff.aspx
